Date,AveragePrice,Total Volume,4046,4225,4770,Total Bags,Small Bags,Large Bags,XLarge Bags,type,year,region,state
9/11/2016,0.95,2939704.87,1217417.81,534763.39,49050.27,1138473.4,16554.18,46332.57,266.65,conventional,2016,LosAngeles,California
9/4/2016,0.88,3431676.04,1409249.49,626922.72,43844.13,1351659.7,1295162.6,3272.37,23777.27,conventional,2016,LosAngeles,California
8/28/2016,0.81,3563268.97,1471105.41,537892.88,57212.08,149758.6,1436818.52,3245.42,27789.66,conventional,2016,LosAngeles,California
8/21/2016,0.93,3086167.04,1264167.99,480926.04,57962.68,128311.33,124789.47,4327.72,35113.14,conventional,2016,LosAngeles,California
8/14/2016,1.03,2879218.13,1050808.07,605409.39,73825.64,1149175.3,166852.22,53237.75,2985.6,conventional,2016,LosAngeles,California
8/7/2016,1,3094362.21,1137248.03,632756.21,67934.57,1256423.4,1158711.73,63574.75,34136.92,conventional,2016,LosAngeles,California
7/31/2016,1.06,2826836.07,961494.69,562612.83,70783.66,1231944.89,113525.94,64811.85,31927.1,conventional,2016,LosAngeles,California
7/24/2016,1.01,3033328.67,1163035.43,629930.18,83979.91,1156383.15,173915.16,6.52,22467.47,conventional,2016,LosAngeles,California
7/17/2016,0.97,3092234,1201992.39,630743.25,84008.42,1175489.94,179717.14,73173.55,22599.25,conventional,2016,LosAngeles,California
7/10/2016,0.93,3293224.51,1217453.35,678995.34,81637.45,1315138.37,121242.48,85231.86,28664.3,conventional,2016,LosAngeles,California
7/3/2016,0.95,3449361.49,1317678.72,746045.11,107625.85,127811.81,114786.62,96717.6,3427.59,conventional,2016,LosAngeles,California
6/26/2016,0.85,3258184.45,1295216.97,655947.51,105879.74,12114.23,191515.32,84463.35,25161.56,conventional,2016,LosAngeles,California
6/19/2016,0.9,3237847.21,1322109.94,593238.74,114307.31,128191.22,112265.57,8776.26,25149.39,conventional,2016,LosAngeles,California
6/12/2016,0.83,3248769.26,1439519.4,529969.99,105646.55,1173633.32,164384.25,8476.3,24489.4,conventional,2016,LosAngeles,California
6/5/2016,0.76,3715458.49,1596545.36,650812.6,121002.86,134797.67,1196472.82,124721.49,2593.36,conventional,2016,LosAngeles,California
5/29/2016,0.83,3203935.53,1214455.87,691108.91,113180.16,118519.59,138686.31,119446.72,2757.56,conventional,2016,LosAngeles,California
5/22/2016,0.76,3134305.39,1084784.88,782144.64,89228.29,1178147.58,16885.13,87973.45,21324,conventional,2016,LosAngeles,California
5/15/2016,0.82,2866855.58,1134719.15,643464.88,95527.46,993144.9,871562.92,14146,17435.17,conventional,2016,LosAngeles,California
5/8/2016,0.64,3942054.31,1416928.16,929683.64,107683.95,1487758.56,114179.23,362931.85,2647.48,conventional,2016,LosAngeles,California
5/1/2016,0.62,3863314.25,1355793.57,1047924.35,98634.23,136962.1,111875.96,33416.5,157.9,conventional,2016,LosAngeles,California
4/24/2016,0.75,3136882.52,1115902.49,704492.28,102738.69,1213749.6,11395.4,185289.33,1864.33,conventional,2016,LosAngeles,California
4/17/2016,0.76,3185230.67,1245344.79,643220.72,100883.74,1195781.42,1114858.82,61746.44,19176.16,conventional,2016,LosAngeles,California
4/10/2016,0.77,3288356.88,1130642.44,715739.8,95958.07,134616.57,1196713.63,132341.6,16961.34,conventional,2016,LosAngeles,California
4/3/2016,0.82,2793982.31,865503.72,683860.21,101584.86,114333.52,98989.7,14562.15,16441.67,conventional,2016,LosAngeles,California
3/27/2016,0.73,3467762.25,982736.16,836002.09,94366.38,1554657.62,1349458.59,18519.21,28.82,conventional,2016,LosAngeles,California
3/20/2016,0.74,3374876.94,928106.16,901464.72,91298.87,14547.19,131235.1,134711.21,186.88,conventional,2016,LosAngeles,California
3/13/2016,0.79,2987393.94,767298.16,657175.2,96884.94,146635.64,1318493.96,129444.42,1897.26,conventional,2016,LosAngeles,California
3/6/2016,0.76,3138836.66,821036,680884.1,90068.36,1546848.2,1369895.1,155333.82,21619.28,conventional,2016,LosAngeles,California
2/28/2016,0.72,3332578.34,812808.39,750266.34,95505.05,1673998.56,1459896.71,196813.37,17288.48,conventional,2016,LosAngeles,California
2/21/2016,0.76,3232888.65,842358.1,671213.11,83794.46,1635522.98,151295.38,119573.6,14654.54,conventional,2016,LosAngeles,California
2/14/2016,0.65,3664088.6,931605.09,837742.21,90043.21,184698.9,1567442.4,22215.4,1515.65,conventional,2016,LosAngeles,California
2/7/2016,0.58,4982700.11,1262681.15,1447533.8,98684.4,21738.76,191168.83,245385.2,1686.91,conventional,2016,LosAngeles,California
1/31/2016,0.74,3197788.06,1004134.51,721988.78,75111.71,1396553.6,1288253.52,9424.24,1459.3,conventional,2016,LosAngeles,California
1/24/2016,0.76,3173509.36,666019.46,779056.76,92941.13,1635492.1,15263.55,99946.94,14941.52,conventional,2016,LosAngeles,California
1/17/2016,0.76,2952576.85,804573.11,854485.91,84389.3,129128.53,179975.41,11145.86,17747.26,conventional,2016,LosAngeles,California
1/10/2016,0.74,3172437.94,841326.26,803197.41,88909.89,14394.38,1228427.24,194492.68,1684.46,conventional,2016,LosAngeles,California
1/3/2016,0.64,3967109.33,1232109.79,992212.57,90511.09,1652275.88,1415836.57,226121.9,1317.41,conventional,2016,LosAngeles,California
12/31/2017,0.88,3212261.75,1368619.91,755743.47,75509.63,112388.74,959746.82,14343.9,38298.83,conventional,2017,LosAngeles,California
12/24/2017,1.1,2389829.32,1076720.74,350754.59,78272.26,88481.73,831557.36,15344.42,37179.95,conventional,2017,LosAngeles,California
12/17/2017,0.89,3130916.47,1046466.31,1167417.29,76600.37,84432.5,79545.51,14767.42,35119.57,conventional,2017,LosAngeles,California
12/10/2017,1.07,2404221.58,1024592.52,396712.41,62000.95,92915.7,868361.67,16284.72,36269.31,conventional,2017,LosAngeles,California
12/3/2017,1.01,2615853,1177940,396804,68958,972151,9132,23854,35296,conventional,2017,LosAngeles,California
11/26/2017,1.19,2153918,987928,327525,82683,755782,72784,16197,3681,conventional,2017,LosAngeles,California
11/19/2017,1.14,2391383,1042472,309130,73389,966392,89364,34871,38457,conventional,2017,LosAngeles,California
11/12/2017,1.08,2626121,1225567,413517,72562,914474,85155,23684,3924,conventional,2017,LosAngeles,California
11/5/2017,1.04,2691240.89,1079147.36,743292.73,69039.29,799761.51,748133.99,14912.26,36715.26,conventional,2017,LosAngeles,California
10/29/2017,1.09,2850377.2,1085428.83,843048.34,81784.71,84115.32,794198.46,1698.25,29818.61,conventional,2017,LosAngeles,California
10/22/2017,1.49,1968638.86,924450.62,360936.46,84635.32,598616.46,551747.52,15614.96,31253.98,conventional,2017,LosAngeles,California
10/15/2017,1.67,1779831.36,741758.67,385402.67,94134.88,558535.14,59468.27,15849.71,33217.16,conventional,2017,LosAngeles,California
10/8/2017,1.8,1711267.24,753730.08,343707.72,91288.33,522541.11,475271.7,17349.6,2992.35,conventional,2017,LosAngeles,California
10/1/2017,1.77,1697028.59,725653.31,335816.39,78098.02,55746.87,51568.78,17512.89,29379.2,conventional,2017,LosAngeles,California
9/24/2017,1.75,1760610.46,768658.64,337637.65,79407.42,57496.75,529354.38,16258.82,29293.55,conventional,2017,LosAngeles,California
9/17/2017,1.73,1865690.48,837463.16,357662.06,84556.11,5869.15,543636.79,13163.62,2928.74,conventional,2017,LosAngeles,California
9/10/2017,1.74,1969051.97,898753.94,359807.34,94971.16,615519.53,568315.4,14394.75,3289.38,conventional,2017,LosAngeles,California
9/3/2017,1.61,2176974.29,1050438.58,441327.04,112400.98,57287.69,521219.23,15575.83,3612.63,conventional,2017,LosAngeles,California
8/27/2017,1.66,2117126.8,1096036.21,344686.36,105558.18,57846.5,523454.36,1465.86,3274.83,conventional,2017,LosAngeles,California
8/20/2017,1.45,2309865.74,1207541.43,324882.97,99791.22,67765.12,61812.14,22264.21,37265.77,conventional,2017,LosAngeles,California
8/13/2017,1.19,2832849.85,1412649.35,452871.67,120591.71,846737.12,784481.79,21556.57,4698.76,conventional,2017,LosAngeles,California
8/6/2017,1.22,2742628.31,1359069.5,414552.66,109001.34,864.81,793163.78,2822.11,4618.92,conventional,2017,LosAngeles,California
7/30/2017,1.39,2426027.85,1263812.03,399835.58,100595.71,661784.53,63467.35,18679.7,39637.48,conventional,2017,LosAngeles,California
7/23/2017,1.38,2484918.32,1266618.54,407573.08,99404.46,711322.24,652958.2,12421.66,45942.56,conventional,2017,LosAngeles,California
7/16/2017,1.37,2558156.26,1327685.51,409058.25,105463.36,715949.14,65886.39,14421.29,43441.46,conventional,2017,LosAngeles,California
7/9/2017,1.12,3382974.98,1520215.45,437585.1,87693.03,1337481.4,128598.32,788.55,5712.53,conventional,2017,LosAngeles,California
7/2/2017,1.07,3507155.74,1521073.33,497356.53,104452.24,1384273.64,133789.74,411.72,45971.18,conventional,2017,LosAngeles,California
6/25/2017,0.92,3655667.22,1609002.4,414532.82,90801.1,154133.9,149663.45,696.59,443.86,conventional,2017,LosAngeles,California
6/18/2017,0.99,3631321.55,1581223.4,480083.42,93204.86,147689.87,1424124.5,963.71,51722.11,conventional,2017,LosAngeles,California
6/11/2017,0.99,3390850.94,1280363.31,415143.16,96489.25,1598855.22,15543.66,468.39,47983.17,conventional,2017,LosAngeles,California
6/4/2017,0.96,3637220.72,1330141.06,418291.29,89031.2,1799757.17,176172.22,559.34,38125.61,conventional,2017,LosAngeles,California
5/28/2017,1.13,3243908.89,1296066.67,466479.64,102414.38,1378948.2,132466.55,3.84,5458.81,conventional,2017,LosAngeles,California
5/21/2017,1.14,2921916.66,1169688.69,428611.48,91670.96,1231945.53,1178399.48,41.84,53144.21,conventional,2017,LosAngeles,California
5/14/2017,0.94,3551402.91,1376168.79,430527.04,88215.9,1656491.18,162634.76,674.27,53182.15,conventional,2017,LosAngeles,California
5/7/2017,0.87,4214313.1,1745366.17,583071.39,97893.53,1787982.1,172734.36,488.13,6153.52,conventional,2017,LosAngeles,California
4/30/2017,0.99,3299258.02,1329981.71,518018.74,105295.61,1345961.96,1286252.5,686.15,5923.76,conventional,2017,LosAngeles,California
4/23/2017,1.04,3074226.19,1118405.84,429077.76,108744.24,1417998.35,1358189.5,3262.6,56546.79,conventional,2017,LosAngeles,California
4/16/2017,1.18,2789630.4,1044500.39,455872.03,109370.93,1179887.5,1117995.97,574.14,61316.94,conventional,2017,LosAngeles,California
4/9/2017,1.01,2993246.61,957440.04,408516.09,106825.66,152464.82,146394.98,1162.56,4997.28,conventional,2017,LosAngeles,California
4/2/2017,0.98,3100355.01,975079.42,428361.34,95594.45,161319.8,1542667.95,11742.19,4699.66,conventional,2017,LosAngeles,California
3/26/2017,1.12,2583323.58,861802.43,418362.3,83244.93,1219913.92,1168719.39,1177.9,516.63,conventional,2017,LosAngeles,California
3/19/2017,1.11,2737872.14,965781.76,422615.12,89296.88,126178.38,129897.81,2474.78,4785.79,conventional,2017,LosAngeles,California
3/12/2017,1.12,2633574.94,974290.82,439065.83,94533.02,1125685.27,167166.21,4495.49,5423.57,conventional,2017,LosAngeles,California
3/5/2017,0.99,2768930.88,897311.08,518369.51,83307.14,1269943.15,1214991.2,6376.28,48575.67,conventional,2017,LosAngeles,California
2/26/2017,0.82,2935077.5,980146.15,477454.27,70872.57,14664.51,134135.37,33291.9,327.24,conventional,2017,LosAngeles,California
2/19/2017,0.79,3033918.41,1029674.7,493496.38,68553.91,1442193.42,1277346.26,13416.16,34431,conventional,2017,LosAngeles,California
2/12/2017,0.64,3625630.64,1181120.66,592688.22,61331.51,17949.25,166456.69,8124.11,44743.45,conventional,2017,LosAngeles,California
2/5/2017,0.53,5470227.08,1741607.02,937331.61,89678.63,27169.82,265663.42,3465.7,41513.7,conventional,2017,LosAngeles,California
1/29/2017,0.6,4230448.98,1439453.61,741369.62,67607.57,198218.18,192342.64,29993.97,28981.57,conventional,2017,LosAngeles,California
1/22/2017,0.62,4215552.57,1715034.11,663032.28,61799.24,1775686.94,171186.48,39625.95,25874.51,conventional,2017,LosAngeles,California
1/15/2017,0.76,3363407.98,1075572.75,703853.31,61161.98,1522819.94,1442445.76,5925.75,21168.43,conventional,2017,LosAngeles,California
1/8/2017,0.89,3120961.67,969758.4,692908.87,72814.14,138548.26,1288525.3,72837.94,24117.2,conventional,2017,LosAngeles,California
1/1/2017,0.84,3551337.17,1223299.39,829896.69,56808.74,1441332.35,133261.11,88931.96,19799.28,conventional,2017,LosAngeles,California
3/25/2018,1.02,2843541.07,1007972.48,439940.61,63511.29,1332116.69,1248694.27,26861.69,5656.73,conventional,2018,LosAngeles,California
3/18/2018,0.91,3395262.7,1116865.19,700177.12,62395.31,1515825.8,143587.52,25385.22,54632.34,conventional,2018,LosAngeles,California
3/11/2018,1.03,3059034.3,1152656.67,373411.39,72380.13,146586.11,1373991.99,29875.2,56719.1,conventional,2018,LosAngeles,California
3/4/2018,1.1,2667104.06,985767.65,371412.09,77531.99,1232392.33,1144956.76,3343.29,545.28,conventional,2018,LosAngeles,California
2/25/2018,1,3029956.79,1191842.89,462947.54,74821.65,13344.71,122997.59,3525.57,48821.55,conventional,2018,LosAngeles,California
2/18/2018,1.08,2749718.75,1148398.39,357520.77,74811.86,1168987.73,189251.46,3331.23,4675.4,conventional,2018,LosAngeles,California
2/11/2018,0.85,3323882.38,1497227.27,412653.41,79663.02,1334338.68,1271672.84,2164.55,4251.29,conventional,2018,LosAngeles,California
2/4/2018,0.73,5070580.56,2532500.54,965716.73,93806.56,1478556.73,141464.63,21441.6,435.5,conventional,2018,LosAngeles,California
1/28/2018,1.08,2893717.97,1134192.09,707838.42,81296.65,9739.81,91173.94,16595.96,429.91,conventional,2018,LosAngeles,California
1/21/2018,1.15,2653023.23,1230413.83,364552.16,82843.86,975213.38,918833.2,16789.91,3959.27,conventional,2018,LosAngeles,California
1/14/2018,1.28,2409159.6,1104367.71,403918.08,101443.02,79943.79,739977.4,16783.17,4267.22,conventional,2018,LosAngeles,California
1/7/2018,1.04,2725856.44,1275098.12,354221.03,91230.73,1536.56,94327.3,18317.46,46662.7,conventional,2018,LosAngeles,California
12/27/2015,1.21,52474.67,8914.66,15290.56,0,28269.45,25485.27,2784.18,,organic,2015,LosAngeles,California
12/20/2015,1.11,53170.36,7660.24,13978.6,1.56,31529.96,22728.58,881.38,,organic,2015,LosAngeles,California
12/13/2015,1.14,51913.12,8067.97,13612.91,0,3232.24,2166.55,9165.69,,organic,2015,LosAngeles,California
12/6/2015,1.23,43059.51,9738.84,11520.76,1.57,21798.34,21632.95,165.39,,organic,2015,LosAngeles,California
11/29/2015,1.33,42934.45,8753.06,14877.52,0,1933.87,19134.5,169.82,,organic,2015,LosAngeles,California
11/22/2015,1.34,45689.27,10035.86,15296.9,0,2356.51,19978.57,377.94,,organic,2015,LosAngeles,California
11/15/2015,1.31,49201.89,10986.49,18709.28,0,1956.12,18988.91,517.21,,organic,2015,LosAngeles,California
11/8/2015,1.42,48697.16,11093.6,19386.2,0,18217.36,17164.73,152.63,,organic,2015,LosAngeles,California
11/1/2015,1.36,52815.97,13987.25,20741.07,0,1887.65,17485.6,62.5,,organic,2015,LosAngeles,California
10/25/2015,1.41,48799.38,13800.24,21060.95,0,13938.19,12992.81,945.38,,organic,2015,LosAngeles,California
10/18/2015,1.62,33737.71,10370.68,16004.06,3.18,7359.79,6393.48,966.31,,organic,2015,LosAngeles,California
10/11/2015,1.72,28062.63,8093.67,14759.53,3.18,526.25,5146.25,6,,organic,2015,LosAngeles,California
10/4/2015,1.68,34443.27,11737.64,17362.62,0,5343.1,533.1,4,,organic,2015,LosAngeles,California
9/27/2015,1.51,38333.16,13181.74,17468.48,0,7682.94,7672.94,1,,organic,2015,LosAngeles,California
9/20/2015,1.57,43450.79,20900.82,18316.88,0,4233.9,4216.42,16.67,,organic,2015,LosAngeles,California
9/13/2015,1.66,45533.58,26153.24,15358.54,0,421.8,3985.13,36.67,,organic,2015,LosAngeles,California
9/6/2015,1.6,40540.88,16410.64,16444.08,0,7686.16,7686.16,,,organic,2015,LosAngeles,California
8/30/2015,1.58,40655.43,15094.25,16296.72,0,9264.46,9264.46,,,organic,2015,LosAngeles,California
8/23/2015,1.52,50234.03,19022.68,20438.43,3.19,1769.73,1769.73,,,organic,2015,LosAngeles,California
8/16/2015,1.55,39542.9,15077.03,13358.18,0,1117.69,1117.69,,,organic,2015,LosAngeles,California
8/9/2015,1.61,35630.99,13861.99,13291.44,0,8477.56,8477.56,,,organic,2015,LosAngeles,California
8/2/2015,1.63,40544.17,16172.21,16827.6,0,7544.36,7544.36,,,organic,2015,LosAngeles,California
7/26/2015,1.53,43803.78,17779.91,18294.82,0,7729.5,7729.5,,,organic,2015,LosAngeles,California
7/19/2015,1.56,41636.8,17780.38,15390.1,0,8466.32,8466.32,,,organic,2015,LosAngeles,California
7/12/2015,1.59,39171.61,18271.83,13741.41,1.59,7156.78,7147.96,8.82,,organic,2015,LosAngeles,California
7/5/2015,1.46,56929.52,17846.84,30121.84,4.75,8956.9,8956.9,,,organic,2015,LosAngeles,California
6/28/2015,1.47,48421.15,15429.9,25963.83,0,727.42,727.42,,,organic,2015,LosAngeles,California
6/21/2015,1.46,45352.7,16257.28,20593.79,0,851.63,851.63,,,organic,2015,LosAngeles,California
6/14/2015,1.44,42369.24,15847.77,18470.25,22.09,829.13,829.13,,,organic,2015,LosAngeles,California
6/7/2015,1.42,44034.76,14739.99,19066.01,6.3,1222.46,1222.46,,,organic,2015,LosAngeles,California
5/31/2015,1.4,44605.56,14419.12,19119.68,0,1166.76,1166.76,,,organic,2015,LosAngeles,California
5/24/2015,1.42,49071.35,15437.2,24124.62,0,959.53,959.53,,,organic,2015,LosAngeles,California
5/17/2015,1.41,43907.34,14135.17,20351.39,0,942.78,942.78,,,organic,2015,LosAngeles,California
5/10/2015,1.39,42131.8,12338.35,19929.68,0,9863.77,9863.77,,,organic,2015,LosAngeles,California
5/3/2015,1.36,43115.31,14801.85,17706.23,0,167.23,167.23,,,organic,2015,LosAngeles,California
4/26/2015,1.4,44090.53,15815.81,17652.02,0,1622.7,1622.7,,,organic,2015,LosAngeles,California
4/19/2015,1.41,44688.56,14352.89,21089.41,1.52,9244.74,9244.74,,,organic,2015,LosAngeles,California
4/12/2015,1.39,43407.79,17119.09,17886.3,0,842.4,842.4,,,organic,2015,LosAngeles,California
4/5/2015,1.42,44984.85,16980.32,17529.71,0,1474.82,1474.82,,,organic,2015,LosAngeles,California
3/29/2015,1.42,35121.94,13962.42,12697.51,0,8462.1,8462.1,,,organic,2015,LosAngeles,California
3/22/2015,1.25,41439.59,22334.06,12861.93,0,6243.6,6243.6,,,organic,2015,LosAngeles,California
3/15/2015,1.42,32656.06,25316.97,1120.63,0,6218.46,6218.46,,,organic,2015,LosAngeles,California
3/8/2015,1.35,42280.47,31604.04,769.47,0,996.96,996.96,,,organic,2015,LosAngeles,California
3/1/2015,1.14,60244.59,49177.6,1680.02,0,9386.97,9386.97,,,organic,2015,LosAngeles,California
2/22/2015,1.36,44972.88,36585.77,905.94,0,7481.17,7481.17,,,organic,2015,LosAngeles,California
2/15/2015,1.43,41524.22,33427.07,1026.28,0,77.87,77.87,,,organic,2015,LosAngeles,California
2/8/2015,1.29,46991.12,36957.13,2213.06,0,782.93,782.93,,,organic,2015,LosAngeles,California
2/1/2015,1.12,50107.32,39628.65,1721.95,0,8756.72,8756.72,,,organic,2015,LosAngeles,California
1/25/2015,1.23,38078.07,28037.64,1355.8,0,8684.63,8684.63,,,organic,2015,LosAngeles,California
1/18/2015,1.29,43649.12,33738.87,1368.91,0,8541.34,8541.34,,,organic,2015,LosAngeles,California
1/11/2015,1.08,60232.63,52087.31,2063.44,0,681.88,681.88,,,organic,2015,LosAngeles,California
1/4/2015,1.25,54495.54,47721.51,1723.4,0,55.63,55.63,,,organic,2015,LosAngeles,California
12/25/2016,1.17,81458.1,11324.9,25698.37,0,44434.83,3764.95,7369.88,,organic,2016,LosAngeles,California
12/18/2016,1.29,75362.42,8328.2,30745.08,101.67,36187.47,31983.42,424.5,,organic,2016,LosAngeles,California
12/11/2016,1.31,77692.93,8725.85,29110.77,45.38,3981.93,31526.4,8284.89,,organic,2016,LosAngeles,California
12/4/2016,1.52,68500.56,9917.23,25081.27,10.96,33491.1,3856.88,2634.22,,organic,2016,LosAngeles,California
11/27/2016,1.64,63734.67,7949.89,22176.16,6.27,3362.35,28969.13,4633.22,,organic,2016,LosAngeles,California
11/20/2016,1.67,60249.61,6503.09,18671.5,9.41,3565.61,3815.31,425.3,,organic,2016,LosAngeles,California
11/13/2016,1.7,66733.93,8552.62,21195.25,7.84,36978.22,2976.65,7271.57,,organic,2016,LosAngeles,California
11/6/2016,1.94,64388.86,9018.29,23288.44,0,3282.13,21367.19,1714.94,,organic,2016,LosAngeles,California
10/30/2016,2.1,48849.52,9327.57,19918.58,1.57,1961.8,11425.53,8176.27,,organic,2016,LosAngeles,California
10/23/2016,2.44,35647.66,5614.53,22373.4,0,7659.73,762.35,39.38,,organic,2016,LosAngeles,California
10/16/2016,1.85,56666.92,8637.11,27140.31,0,2889.5,272.21,169.29,,organic,2016,LosAngeles,California
10/9/2016,1.58,72073.73,10127.13,23301.08,12.66,38632.86,38.26,632.6,,organic,2016,LosAngeles,California
10/2/2016,1.52,76112.99,10357.01,22863.79,3.17,42889.2,37434,5455.2,,organic,2016,LosAngeles,California
9/25/2016,1.62,62154.36,7132.44,25173.2,0,29848.72,25361.7,4487.65,,organic,2016,LosAngeles,California
9/18/2016,1.47,74445.93,13098.28,24958.57,0,36389.8,31194.3,5195.5,,organic,2016,LosAngeles,California
9/11/2016,1.2,109755.53,14941.57,36981.61,23.87,5788.48,5641.52,1397.96,,organic,2016,LosAngeles,California
9/4/2016,1.29,106844.47,13910.17,28437.88,0,64496.42,6261.45,2434.97,,organic,2016,LosAngeles,California
8/28/2016,1.26,104270.76,14056.73,25916.53,6.38,64291.12,63624.45,666.67,,organic,2016,LosAngeles,California
8/21/2016,1.19,114354.69,19567.47,23068.15,3.2,71715.87,71174.26,541.61,,organic,2016,LosAngeles,California
8/14/2016,1.2,131165.91,18708.27,27837.86,28.79,8459.99,79648.93,4942.6,,organic,2016,LosAngeles,California
8/7/2016,1.14,130613.45,13657.37,25621.52,0,91334.56,7277.1,18564.55,,organic,2016,LosAngeles,California
7/31/2016,1.21,115313.85,14654.26,28278.26,1.6,72379.73,7166.73,2213,,organic,2016,LosAngeles,California
7/24/2016,1.21,111080.96,14249.95,27897.64,20.74,68912.63,61674.3,7238.6,,organic,2016,LosAngeles,California
7/17/2016,1.23,114343.02,14443.34,30091.66,3.18,6984.84,69782.74,22.1,,organic,2016,LosAngeles,California
7/10/2016,1.15,125690.61,21301.03,27011.26,9.53,77368.79,77225.89,142.9,,organic,2016,LosAngeles,California
7/3/2016,1.23,116296.31,16982.26,37943.18,6.32,61364.55,59745.31,1619.24,,organic,2016,LosAngeles,California
6/26/2016,1.18,112304.11,23280.48,34516.17,6.31,5451.15,54443.32,57.83,,organic,2016,LosAngeles,California
6/19/2016,1.23,110087.71,15800.4,36039.49,11.01,58236.81,58189.62,47.19,,organic,2016,LosAngeles,California
